shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4__5____1__IT_1,40.4130209604945,-3.70744826723807,18000059,1038.13710025874
4__5____1__IT_1,40.412984239232,-3.7074573117007,18000060,1038.74790528477
4__5____1__IT_1,40.412938754153,-3.70747015384525,18000061,1039.36387553179
4__5____1__IT_1,40.4128934393179,-3.70748476687686,18000062,1039.98502642125
4__5____1__IT_1,40.4128573246663,-3.70749758926502,18000063,1040.6103311523
4__5____1__IT_1,40.4127850607332,-3.7075288922231,18000064,1041.24408567294
4__5____1__IT_1,40.4127312182527,-3.70755331513801,18000065,1041.88416591946
4__5____1__IT_1,40.4126687850838,-3.70758283397706,18000066,1042.53161513471
4__5____1__IT_1,40.4126067042973,-3.70761365529632,18000067,1043.18643502618
4__5____1__IT_1,40.4125886283264,-3.70762296446977,18000068,1043.8434112745
4__5____1__IT_1,40.4121378892823,-3.70786097159658,18000069,1044.55434265403
4__5____1__IT_1,40.4120444344826,-3.70791032028998,18000070,1045.27646095835
4__5____1__IT_1,40.4119105981411,-3.70797751412062,18000071,1046.01449191882
4__5____1__IT_1,40.4117722589422,-3.70804972497443,18000072,1046.76905614704
4__5____1__IT_1,40.4117722589422,-3.70804972497443,19000001,1046.76905614704
4__5____1__IT_1,40.4117647249062,-3.70805365916991,19000002,1046.7699566076
4__5____1__IT_1,40.4116452327099,-3.70811805393231,19000003,1046.78520234257
4__5____1__IT_1,40.411509185297,-3.70819335733238,19000004,1046.81684579701
4__5____1__IT_1,40.4114581051496,-3.70822228927891,19000005,1046.85466790504
4__5____1__IT_1,40.4114065521923,-3.70825545801453,19000006,1046.8988671513
4__5____1__IT_1,40.4113476520187,-3.70829632725611,19000007,1046.95046719495
4__5____1__IT_1,40.4112979653699,-3.70833352269185,19000008,1047.00842173638
4__5____1__IT_1,40.4112573166194,-3.70836586036782,19000009,1047.07165718153
4__5____1__IT_1,40.4112171996961,-3.7083996190793,19000010,1047.14018742601
4__5____1__IT_1,40.4111539705345,-3.70845447035626,19000011,1047.21713917517
4__5____1__IT_1,40.4111378578154,-3.70846844337301,19000012,1047.29623675775
4__5____1__IT_1,40.4111300695394,-3.70847519873882,19000013,1047.37637161754
4__5____1__IT_1,40.4111061584526,-3.70849580914127,19000014,1047.4596850034
4__5____1__IT_1,40.4110982793899,-3.70850267787254,19000015,1047.54404938406
4__5____1__IT_1,40.4110743682766,-3.70852329179122,19000016,1047.63159245786
4__5____1__IT_1,40.4110664892122,-3.70853016051608,19000017,1047.72018652644
4__5____1__IT_1,40.4110505490677,-3.70854390312355,19000018,1047.81089966842
4__5____1__IT_1,40.4110426700021,-3.70855077184361,19000019,1047.9026638052
4__5____1__IT_1,40.411034608221,-3.70855776004102,19000020,1047.99550144
4__5____1__IT_1,40.4110266383332,-3.708564748022,19000021,1048.08940407433
4__5____1__IT_1,40.4110188482644,-3.70857150098975,19000022,1048.18434403987
4__5____1__IT_1,40.411002908115,-3.70858524357786,19000023,1048.2814030788
4__5____1__IT_1,40.410995029047,-3.7085921122883,19000024,1048.37951311252
4__5____1__IT_1,40.4109711179179,-3.70861272614412,19000025,1048.48080183939
4__5____1__IT_1,40.4109632388482,-3.70861959484815,19000026,1048.58314156104
4__5____1__IT_1,40.4109472986931,-3.70863333741372,19000027,1048.68760035609
4__5____1__IT_1,40.4109394178206,-3.70864020609405,19000028,1048.79311031147
4__5____1__IT_1,40.4109314486429,-3.70864707738225,19000029,1048.89967972049
4__5____1__IT_1,40.410923476948,-3.70865406532323,19000030,1049.00731429429
4__5____1__IT_1,40.4109157787604,-3.70866081923435,19000031,1049.1159777578
4__5____1__IT_1,40.4109081711865,-3.70866734073298,19000032,1049.22565083114
4__5____1__IT_1,40.4109003818341,-3.70867397582539,19000033,1049.33635567868
4__5____1__IT_1,40.4108851661407,-3.70868725452819,19000034,1049.44909082671
4__5____1__IT_1,40.4108774686735,-3.70869389058001,19000035,1049.56284926161
4__5____1__IT_1,40.4108696784043,-3.70870052801397,19000036,1049.67763966456
4__5____1__IT_1,40.4108544627222,-3.70871380434778,19000037,1049.79446025568
4__5____1__IT_1,40.4108466733672,-3.70872043942961,19000038,1049.91231262101
4__5____1__IT_1,40.4108314576901,-3.70873371457593,19000039,1050.03219511836
4__5____1__IT_1,40.4108160600115,-3.70874699252126,19000040,1050.1541247171
4__5____1__IT_1,40.4108082724634,-3.70875362643594,19000041,1050.27708586809
4__5____1__IT_1,40.4107930549736,-3.70876690272691,19000042,1050.40207737274
4__5____1__IT_1,40.4107853574875,-3.70877354111773,19000043,1050.52809227567
4__5____1__IT_1,40.4107775699308,-3.70878017620486,19000044,1050.65513878609
4__5____1__IT_1,40.4107623524235,-3.70879345484092,19000045,1050.78421576248
4__5____1__IT_1,40.4107546540494,-3.70880009085923,19000046,1050.9143161088
4__5____1__IT_1,40.410746864675,-3.70880672827845,19000047,1051.04544833981
4__5____1__IT_1,40.4107316489809,-3.70882000456443,19000048,1051.17861075899
4__5____1__IT_1,40.4107162513141,-3.70883327893511,19000049,1051.31382011247
4__5____1__IT_1,40.4107085545611,-3.70883979710243,19000050,1051.4500472174
4__5____1__IT_1,40.4107007669861,-3.70884643453149,19000051,1051.58730604032
4__5____1__IT_1,40.410685549493,-3.70885970960212,19000052,1051.72659516077
4__5____1__IT_1,40.4106701536234,-3.7088729839737,19000053,1051.8679310494
4__5____1__IT_1,40.4106623642448,-3.70887962137629,19000054,1052.01029882272
4__5____1__IT_1,40.4106471485423,-3.70889289762938,19000055,1052.15469678422
4__5____1__IT_1,40.4106394483609,-3.70889953360625,19000056,1052.30011828177
4__5____1__IT_1,40.4106317515898,-3.70890605411572,19000057,1052.44655764081
4__5____1__IT_1,40.4106240540957,-3.70891269247498,19000058,1052.59402039812
4__5____1__IT_1,40.4106162647293,-3.70891932751148,19000059,1052.74251492964
4__5____1__IT_1,40.4106010490223,-3.70893260374666,19000060,1052.89303964933
4__5____1__IT_1,40.4105856513427,-3.70894587806626,19000061,1053.04561130332
4__5____1__IT_1,40.410577954569,-3.70895239856531,19000062,1053.1992008188
4__5____1__IT_1,40.4105625568872,-3.70896567287591,19000063,1053.35483726858
4__5____1__IT_1,40.410554769305,-3.70897231027625,19000064,1053.51150543635
4__5____1__IT_1,40.4105395517903,-3.70898558646861,19000065,1053.67020395779
4__5____1__IT_1,40.4105318541279,-3.70899210459226,19000066,1053.82992031419
4__5____1__IT_1,40.4105010614634,-3.70901865202123,19000067,1053.99373023432
4__5____1__IT_1,40.4104933646784,-3.70902517368241,19000068,1054.15855807097
4__5____1__IT_1,40.4104855744119,-3.70903180750526,19000069,1054.32441770997
4__5____1__IT_1,40.4104703595713,-3.70904508723465,19000070,1054.49230762288
4__5____1__IT_1,40.4104626601112,-3.70905160414748,19000071,1054.66121548278
4__5____1__IT_1,40.4104395649149,-3.70907151673623,19000072,1054.83319367523
4__5____1__IT_1,40.4104318681486,-3.70907803484999,19000073,1055.00618961914
4__5____1__IT_1,40.4104087729477,-3.70909794742072,19000074,1055.18225589561
4__5____1__IT_1,40.4104010752791,-3.70910446551906,19000075,1055.35934000703
4__5____1__IT_1,40.4103856784663,-3.70911774212704,19000076,1055.5384710811
4__5____1__IT_1,40.4103779807966,-3.70912426022092,19000077,1055.71861999012
4__5____1__IT_1,40.4103625830951,-3.70913753445344,19000078,1055.90081583345
4__5____1__IT_1,40.4103550664801,-3.70914405680055,19000079,1056.08401289903
4__5____1__IT_1,40.410347279625,-3.70915057395234,19000080,1056.26823608158
4__5____1__IT_1,40.4103393999679,-3.70915709248566,19000081,1056.45349413612
4__5____1__IT_1,40.4103316131121,-3.70916360963445,19000082,1056.63977830763
4__5____1__IT_1,40.4102922247502,-3.70919619883931,19000083,1056.8312357518
4__5____1__IT_1,40.4102844359126,-3.70920259810005,19000084,1057.02371414359
4__5____1__IT_1,40.4102765605788,-3.70920899880847,19000085,1057.21722169138
4__5____1__IT_1,40.4102686809329,-3.70921551497121,19000086,1057.41176400293
4__5____1__IT_1,40.4102608046976,-3.70922191566718,19000087,1057.60733555498
4__5____1__IT_1,40.4102529277534,-3.70922843185527,19000088,1057.80394161852
4__5____1__IT_1,40.4101976065831,-3.70927310977684,19000089,1058.00776439268
4__5____1__IT_1,40.4101896418982,-3.70927938931559,19000090,1058.21261941683
4__5____1__IT_1,40.410181673773,-3.70928578903201,19000091,1058.4185123167
4__5____1__IT_1,40.4101737982712,-3.70929206950415,19000092,1058.62542904176
4__5____1__IT_1,40.4101658292372,-3.70929847038663,19000093,1058.83338378035
4__5____1__IT_1,40.4101579546356,-3.7093047508653,19000094,1059.04236225917
4__5____1__IT_1,40.4101498962609,-3.70931102941303,19000095,1059.25238186624
4__5____1__IT_1,40.4101419308292,-3.70931743032886,19000096,1059.46343914768
4__5____1__IT_1,40.4101340553257,-3.70932371079367,19000097,1059.6755202543
4__5____1__IT_1,40.4101260879211,-3.70932999264925,19000098,1059.88863397122
4__5____1__IT_1,40.4101182124097,-3.70933627428964,19000099,1060.10277156607
4__5____1__IT_1,40.410110245564,-3.7093423180751,19000100,1060.31793143683
4__5____1__IT_1,40.4101020981595,-3.70934871707286,19000101,1060.53414616305
4__5____1__IT_1,40.4100942226544,-3.70935499753036,19000102,1060.75138471446
4__5____1__IT_1,40.4100862585102,-3.70936104133986,19000103,1060.9696452835
4__5____1__IT_1,40.4100782010116,-3.70936732341925,19000104,1061.18894705091
4__5____1__IT_1,40.410062269474,-3.70937964671275,19000105,1061.41030327105
4__5____1__IT_1,40.4100542119743,-3.70938592878773,19000106,1061.63270068956
4__5____1__IT_1,40.4100461570208,-3.70939208949436,19000107,1061.85613382812
4__5____1__IT_1,40.4100302254589,-3.70940441631176,19000108,1062.08162157419
4__5____1__IT_1,40.4100221686954,-3.70941057817362,19000109,1062.30814526332
4__5____1__IT_1,40.4100142045484,-3.70941662197021,19000110,1062.53569097006
4__5____1__IT_1,40.4100061477916,-3.70942278265066,19000111,1062.7642725687
4__5____1__IT_1,40.409998273707,-3.70942883092589,19000112,1062.99386774223
4__5____1__IT_1,40.4099903971117,-3.70943499467394,19000113,1063.22448172586
4__5____1__IT_1,40.4099825230481,-3.70944103941085,19000114,1063.45610913043
4__5____1__IT_1,40.4099746464377,-3.70944720551305,19000115,1063.68875544915
4__5____1__IT_1,40.4099666822888,-3.70945324930114,19000116,1063.9224237855
4__5____1__IT_1,40.4099588074939,-3.70945941306241,19000117,1064.15711076114
4__5____1__IT_1,40.4099509316273,-3.70946545777476,19000118,1064.39281132941
4__5____1__IT_1,40.4099430568173,-3.70947162389019,19000119,1064.62953064105
4__5____1__IT_1,40.4099351800493,-3.70947766859026,19000120,1064.86726363116
4__5____1__IT_1,40.4099272153533,-3.7094839480808,19000121,1065.10602887127
4__5____1__IT_1,40.4099194286477,-3.7094899972596,19000122,1065.34579937357
4__5____1__IT_1,40.409911554574,-3.70949604316231,19000123,1065.58658334813
4__5____1__IT_1,40.4099035871745,-3.70950232262013,19000124,1065.82839982838
4__5____1__IT_1,40.4098799609793,-3.70952081384653,19000125,1066.07327239732
4__5____1__IT_1,40.4098722663574,-3.70952697830584,19000126,1066.31914652704
4__5____1__IT_1,40.4098643902808,-3.70953290985726,19000127,1066.56602944522
4__5____1__IT_1,40.4098564255818,-3.70953918933478,19000128,1066.81394461338
4__5____1__IT_1,40.4098327984799,-3.70955768052607,19000129,1067.06491595563
4__5____1__IT_1,40.4098250119697,-3.70956384401184,19000130,1067.31689752855
4__5____1__IT_1,40.4098171364313,-3.70957012795429,19000131,1067.5699030849
4__5____1__IT_1,40.4098013850343,-3.70958245422378,19000132,1067.8249460386
4__5____1__IT_1,40.4097935976074,-3.7095886200514,19000133,1068.08099941304
4__5____1__IT_1,40.4097857228054,-3.70959478378129,19000134,1068.33807142677
4__5____1__IT_1,40.4097778472869,-3.70960106418104,19000135,1068.59616726569
4__5____1__IT_1,40.4097700607527,-3.70960723119234,19000136,1068.85527349268
4__5____1__IT_1,40.409754309359,-3.7096195562662,19000137,1069.11641706501
4__5____1__IT_1,40.4097465239022,-3.70962584114189,19000138,1069.37857613921
4__5____1__IT_1,40.4097386491054,-3.70963200368471,19000139,1069.64175380067
4__5____1__IT_1,40.4097308609671,-3.70963828499365,19000140,1069.90594705854
4__5____1__IT_1,40.4097229861479,-3.70964445106909,19000141,1070.17115905978
4__5____1__IT_1,40.4097151989098,-3.70965073238463,19000142,1070.43738657272
4__5____1__IT_1,40.4097073241116,-3.70965689492171,19000143,1070.70463267293
4__5____1__IT_1,40.4096995386528,-3.70966317978878,19000144,1070.972894275
4__5____1__IT_1,40.4096916611515,-3.70966934229462,19000145,1071.24217472057
4__5____1__IT_1,40.4096837849056,-3.70967574052664,19000146,1071.51248429976
4__5____1__IT_1,40.4096759983675,-3.70968190752085,19000147,1071.78380426702
4__5____1__IT_1,40.4096681235677,-3.70968807005077,19000148,1072.05614282154
4__5____1__IT_1,40.409660334703,-3.70969446919634,19000149,1072.3295023237
4__5____1__IT_1,40.4096524600583,-3.70970075311788,19000150,1072.60388572432
4__5____1__IT_1,40.4096446753422,-3.70970691658982,19000151,1072.87927918534
4__5____1__IT_1,40.4096369780079,-3.70971308097831,19000152,1073.15567446174
4__5____1__IT_1,40.4096290116533,-3.70971948178924,19000153,1073.43310749729
4__5____1__IT_1,40.4096056526065,-3.70973832924352,19000154,1073.71358697339
4__5____1__IT_1,40.4095977752786,-3.70974460959105,19000155,1073.99509044461
4__5____1__IT_1,40.4095510580603,-3.70978230681849,19000156,1074.2826868186
4__5____1__IT_1,40.4095430917235,-3.70978870407772,19000157,1074.57132079271
4__5____1__IT_1,40.4095352143929,-3.70979498441364,19000158,1074.86097876194
4__5____1__IT_1,40.4095272487572,-3.70980126735603,19000159,1075.15166922334
4__5____1__IT_1,40.4095193707024,-3.70980766553834,19000160,1075.44338898741
4__5____1__IT_1,40.4095114050661,-3.70981394847779,19000161,1075.73614124365
4__5____1__IT_1,40.4095035253935,-3.70982046331847,19000162,1076.02992820954
4__5____1__IT_1,40.4094955606572,-3.70982674626441,19000163,1076.32474758237
4__5____1__IT_1,40.4094876817002,-3.70983314443131,19000164,1076.62059634241
4__5____1__IT_1,40.4094798061689,-3.70983942477588,19000165,1076.91746892765
4__5____1__IT_1,40.4094718387291,-3.70984570768901,19000166,1077.21537417549
4__5____1__IT_1,40.40946396175,-3.70985222372911,19000167,1077.51431393482
4__5____1__IT_1,40.4094559943168,-3.70985850546078,19000168,1077.81428630445
4__5____1__IT_1,40.4094402418039,-3.70987130183508,19000169,1078.11631694132
4__5____1__IT_1,40.4094322743624,-3.70987758474081,19000170,1078.4193802408
4__5____1__IT_1,40.4094243988286,-3.70988386507511,19000171,1078.72346736547
4__5____1__IT_1,40.4094164299465,-3.70989038249768,19000172,1079.02859770058
4__5____1__IT_1,40.4094084636038,-3.70989677973156,19000173,1079.33476563581
4__5____1__IT_1,40.4094006763303,-3.70990306452457,19000174,1079.64194924227
4__5____1__IT_1,40.4093927107105,-3.70990934390639,19000175,1079.95016518396
4__5____1__IT_1,40.4093847418415,-3.70991585896596,19000176,1080.25942422872
4__5____1__IT_1,40.4093769563759,-3.70992214259502,19000177,1080.56969872217
4__5____1__IT_1,40.4093689880453,-3.7099284231225,19000178,1080.88100585884
4__5____1__IT_1,40.4093610218632,-3.70993494056295,19000179,1081.19335595287
4__5____1__IT_1,40.4093532329849,-3.70994133965127,19000180,1081.50672699452
4__5____1__IT_1,40.4093452666249,-3.7099477392302,19000181,1081.82113574231
4__5____1__IT_1,40.4093373912646,-3.70995413740679,19000182,1082.13657353919
4__5____1__IT_1,40.4093295130242,-3.70996041769504,19000183,1082.45303541618
4__5____1__IT_1,40.4093216367406,-3.70996681939466,19000184,1082.77052658712
4__5____1__IT_1,40.4093057022303,-3.7099796161632,19000185,1083.09009323391
4__5____1__IT_1,40.4092979142504,-3.70998601525066,19000186,1083.41068074407
4__5____1__IT_1,40.409289948626,-3.70999229461325,19000187,1083.73230058946
4__5____1__IT_1,40.409282070539,-3.70999869628652,19000188,1084.05494989784
4__5____1__IT_1,40.4092741041904,-3.71000509349505,19000189,1084.37863680635
4__5____1__IT_1,40.4092663152937,-3.71001149492412,19000190,1084.70334477021
4__5____1__IT_1,40.4092503807712,-3.71002429285024,19000191,1085.03012826293
4__5____1__IT_1,40.4092425045058,-3.71003069099954,19000192,1085.35794088927
4__5____1__IT_1,40.4092347183103,-3.7100370924511,19000193,1085.68677431825
4__5____1__IT_1,40.4092267501578,-3.71004348963173,19000194,1086.01664551696
4__5____1__IT_1,40.4092188738914,-3.7100498877766,19000195,1086.34754584929
4__5____1__IT_1,40.4092109965249,-3.71005617158771,19000196,1086.67947033496
4__5____1__IT_1,40.4092030301731,-3.71006256878281,19000197,1087.01243242076
4__5____1__IT_1,40.4091952421742,-3.71006897020806,19000198,1087.34641547767
4__5____1__IT_1,40.4091793076453,-3.71008176810731,19000199,1087.68247406343
4__5____1__IT_1,40.4091635551079,-3.71009456437772,19000200,1088.02059091645
4__5____1__IT_1,40.4091557662063,-3.71010096578611,19000201,1088.35972882482
4__5____1__IT_1,40.409139831674,-3.71011376367043,19000202,1088.70094226205
4__5____1__IT_1,40.4091004466794,-3.71014576015273,19000203,1089.04730197268
4__5____1__IT_1,40.4090845107016,-3.71015879253473,19000204,1089.39574782809
4__5____1__IT_1,40.4090765425424,-3.71016518968695,19000205,1089.74523145323
4__5____1__IT_1,40.409068665531,-3.71017170800903,19000206,1090.09574969811
4__5____1__IT_1,40.4090606984489,-3.71017822302569,19000207,1090.44731087733
4__5____1__IT_1,40.4090527302742,-3.71018462253035,19000208,1090.79990993227
4__5____1__IT_1,40.4090447631914,-3.71019113754396,19000209,1091.15355192155
4__5____1__IT_1,40.4090368850934,-3.71019753917107,19000210,1091.50822337381
4__5____1__IT_1,40.4090209491099,-3.71021057152873,19000211,1091.86498097085
